unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,2;Comb-2P-Nois025;5;1;0,9420818436976626;0,9572605221437328;0,9665042029088732;0,0
15;0,2;Comb-2P-Nois025;10;10;0,7037366101935806;0,856719562568091;0,9594515832197718;7,0
15;0,2;Comb-2P-Nois025;10;5;0,9161914084752064;0,9422342148907015;0,9513904014694128;0,0
15;0,2;Comb-2P-Nois025;10;1;0,9181548051569302;0,950665884020245;0,9615709591487432;6,0
15;0,2;Comb-2P-Nois025;20;20;0,3454867654708005;0,5822278989977835;0,6940513792747413;5,0
15;0,2;Comb-2P-Nois025;20;10;0,7458872512933233;0,8351017726860317;0,9065716244962182;5,0
15;0,2;Comb-2P-Nois025;20;1;0,8667666651304783;0,9139260696670707;0,9423462189018386;9,0
15;0,2;Comb-2P-Nois025;40;40;0,1516196087157806;0,261788235806069;0,4330127018922193;4,0
15;0,2;Comb-2P-Nois025;40;20;0,140028008402801;0,32874613867751934;0,5429244290043524;9,0
15;0,2;Comb-2P-Nois025;40;1;0,8651916265652932;0,8758818777681388;0,8948589110820611;9,0
15;0,2;Comb-2P-Nois025;60;60;0,0;0,09548413726232521;0,2494641927541972;8,0
15;0,2;Comb-2P-Nois025;60;30;0,0567786651927903;0,18047191033448018;0,3029703003501742;8,0
15;0,2;Comb-2P-Nois025;60;1;0,4573783502392817;0,699687849045566;0,8008182021541869;9,0
15;0,2;Comb-2P-Nois05;5;5;0,879783610498898;0,9113079670862682;0,9387348185603815;0,0
15;0,2;Comb-2P-Nois05;5;2;0,8971651128347827;0,927180875540274;0,9568340587902328;0,0
15;0,2;Comb-2P-Nois05;5;1;0,8904210191182487;0,9413422414684754;0,9543637491113428;4,0
15;0,2;Comb-2P-Nois05;10;10;0,6641603931212174;0,7646854435053587;0,8767480168377423;3,0
15;0,2;Comb-2P-Nois05;10;5;0,703175659600369;0,8643852526433141;0,922980116663206;9,0
